parentised_smiles	ID	class_label
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N	chembl_14737	POSITIVE
CC(C)(Cc1ccccc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12	chembl_14005	POSITIVE
CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c(NC=O)c3)cc2)cc1	chembl_13502	POSITIVE
CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1	chembl_13848	POSITIVE
CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1	chembl_13401	POSITIVE
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(O)=O)CC1)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1	chembl_12765	NEGATIVE
CC(C)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13896	POSITIVE
CC(C)CCCc1nc(no1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14531	POSITIVE
CC(C)C[C@H](NC(=O)c1ccc(cc1)N1CCC(CC1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1)C(O)=O	chembl_13285	NEGATIVE
CC(C)Cc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1	chembl_13405	POSITIVE
CC(C)NC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_14428	POSITIVE
CC(C)NC(C)C(O)COc1ccc(C)c2CCCc12	chembl_12672	POSITIVE
CC(C)NC1CCn2c3c(cccc3[nH]c2=O)C1O	chembl_15009	NEGATIVE
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1	chembl_13860	NEGATIVE
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	chembl_15283	POSITIVE
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12	chembl_15005	POSITIVE
CC(C)NCC(O)COc1cccc2[nH]ccc12	chembl_14411	POSITIVE
CC(C)NCC(O)COc1cccc2ccccc12	chembl_13909	POSITIVE
CC(C)NCC(O)COc1ccccc1CC=C	chembl_14239	POSITIVE
CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCN	chembl_14654	POSITIVE
CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)C1C(C(C1C(O)=O)C(O)=O)C(O)=O	chembl_15325	POSITIVE
CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)CCCCCC1(C)C(\C=C\C=C\C=C2\N(CCCS(O)(=O)=O)c3ccc(cc3C2(C)C)S(O)(=O)=O)=[N+](CCCS(O)(=O)=O)c2ccc(cc12)S(O)(=O)=O	chembl_15232	POSITIVE
CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)CS(O)(=O)=O	chembl_15294	POSITIVE
CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)OC(C)(C)C	chembl_15196	POSITIVE
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	chembl_13885	POSITIVE
CC(C)NCC(O)c1ccc(O)c(O)c1	chembl_14517	POSITIVE
CC(C)NCC(O)c1ccccc1Cl	chembl_14286	NEGATIVE
CC(C)NCCCOc1ccc(O)c(O)c1	chembl_14996	NEGATIVE
CC(C)NC[C@@H](O)COc1ccc(O)c(O)c1	chembl_14917	POSITIVE
CC(C)NC[C@@H](O)COc1cccc2ccccc12	chembl_14526	POSITIVE
CC(C)NC[C@@H](O)COc1ccccc1CC=C	chembl_13344	POSITIVE
CC(C)NC[C@@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@H](O)CNC(C)C	chembl_13844	POSITIVE
CC(C)NC[C@H](O)COc1ccc(O)c(O)c1	chembl_13664	POSITIVE
CC(C)NC[C@H](O)COc1cccc(c1)\N=N\c1ccc(NC(C)=O)cc1	chembl_15362	POSITIVE
CC(C)NC[C@H](O)COc1cccc2[nH]ccc12	chembl_13542	POSITIVE
CC(C)NC[C@H](O)COc1cccc2ccccc12	chembl_13669	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1-n1cc(CNCc2cn(nn2)-c2ccccc2OC[C@@H](O)CNC(C)C)nn1	chembl_14197	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CC(=O)NCCNC(=O)Cc1ccccc1OC[C@@H](O)CNC(C)C	chembl_14474	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CC=C	chembl_14126	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCC(=O)NCCCNC(=O)CCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13652	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCC(=O)NCCNC(=O)CCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13515	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13508	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_14082	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1	chembl_14629	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13326	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_14386	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13193	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13170	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCCCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13857	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCCCNC(=O)NCCCCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13677	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCCNC(=O)NCCCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13970	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCNC(=O)NCCCc1ccccc1	chembl_14637	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_13798	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCCn1cc(CNCc2cn(CCCc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1	chembl_13721	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCNC(=O)NCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_14320	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1CCn1cc(CNCc2cn(CCc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1	chembl_14378	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1Cn1cc(CNCc2cn(Cc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1	chembl_13933	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1OCCOCCOCCOc1ccccc1OC[C@@H](O)CNC(C)C	chembl_14121	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1OCCOCCOc1ccccc1OC[C@@H](O)CNC(C)C	chembl_14072	POSITIVE
CC(C)NC[C@H](O)COc1ccccc1\N=N\c1ccc(NC(C)=O)cc1	chembl_15425	POSITIVE
CC(C)NC[C@H](O)c1ccc(O)c(O)c1	chembl_14508	POSITIVE
CC(C)N[C@@H](C)[C@@H](O)COc1ccc(C)c2CCCc12	chembl_13973	POSITIVE
CC(C)N[C@@H]1CCc2c(O)c(O)ccc2[C@H]1O	chembl_14894	POSITIVE
CC(C)N[C@@H]1CCn2c3c(cccc3[nH]c2=O)[C@H]1O	chembl_15021	POSITIVE
CC(C)OC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13898	POSITIVE
CC(C)OP(O)(=O)COc1ccc(C[C@@H](C)NC[C@H](O)c2cccc(Cl)c2)cc1	chembl_14681	NEGATIVE
CC(C)Oc1ccc(Nc2ccc(CCNCC(O)c3ccc(O)c(CO)c3)cc2)cc1	chembl_13727	POSITIVE
CC(C)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_14332	POSITIVE
CC(C)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13245	NEGATIVE
CC(C)[C@H](NC(=O)c1ccc(cc1)N1CCC(CC1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1)C(O)=O	chembl_14826	NEGATIVE
CC(C)[C@H]1CCC[C@H]1NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12	chembl_13678	POSITIVE
CC(C)c1ccc(C)cc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cccc(C2=O)c34)CC1	chembl_14547	POSITIVE
CC(C)c1ccc(C)cc1OCC(O)CN1CCCCC1	chembl_14984	POSITIVE
CC(C)c1ccc(C)cc1OCC(O)CN1CCN(CCN2C(=O)c3cccc4cccc(C2=O)c34)CC1	chembl_15206	POSITIVE
CC(C)c1ccc(C)cc1OCC(O)CN1CCN(CCO)CC1	chembl_15394	NEGATIVE
CC(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(N)nc2)cc1	chembl_13216	POSITIVE
CC(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2cccnc2)cc1	chembl_14001	POSITIVE
CC(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13223	NEGATIVE
CC(C)c1ccccc1OCC(O)CN1CCC(CC1)N1C(=O)c2cccc3cccc(C1=O)c23	chembl_14206	POSITIVE
CC(C)c1ccccc1OCC(O)CN1CCC(CN2C(=O)CCCC2=O)CC1	chembl_13433	POSITIVE
CC(C)c1ccccc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cccc(C2=O)c34)CC1	chembl_13890	POSITIVE
CC(C)c1ccccc1OCC(O)CN1CCC(CN2C(=O)c3ccccc3C2=O)CC1	chembl_14299	POSITIVE
CC(C)c1ccccc1OCC(O)CN1CCN(CCN2C(=O)c3cccc4cccc(C2=O)c34)CC1	chembl_13777	POSITIVE
CC(C)c1ccccc1OCC(O)CN1CCOCC1	chembl_14589	POSITIVE
CC(C)c1ccccc1OCC(O)CNC1CCN(C)CC1	chembl_14342	POSITIVE
CC(C)c1ccccc1OCC(O)CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12	chembl_14532	POSITIVE
CC(C)c1nc(co1)-c1ccc(OCCNC[C@H](O)c2cccnc2)cc1	chembl_14567	POSITIVE
CC(CC(F)(F)F)NCc1ccc(cc1)-c1nccs1	chembl_15287	NEGATIVE
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1	chembl_15260	POSITIVE
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1	chembl_14204	NEGATIVE
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(c1)C(N)=O	chembl_13406	POSITIVE
CC(CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1	chembl_14171	POSITIVE
CC(COc1ccc2OCC(=O)Nc2c1)NCC(O)COc1cccc2[nH]ccc12	chembl_15019	POSITIVE
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1	chembl_14927	POSITIVE
CC(Cc1ccc(OCC(=O)NCCN[C@H]2CC[C@@H](CC2)OC(=O)C(O)(c2cccs2)c2cccs2)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_14750	POSITIVE
CC(N)c1ccc(Cl)cc1	chembl_14863	NEGATIVE
CC(NC1CC(C1)c1ccc(F)cc1)c1ccc(Cl)cc1	chembl_15420	NEGATIVE
CC(NCc1ccc(cc1)-c1ncccn1)c1ccccc1C	chembl_14825	NEGATIVE
CC(O)CCCc1nc(no1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14226	NEGATIVE
CC(O)CNCCOc1ccccc1-c1ccccc1	chembl_15097	POSITIVE
CC1(C)CC2(CCN(CC2)C(=O)c2ccc(C[C@@H]3CC[C@@H](N3)[C@H](O)c3ccccc3)cc2)C(=O)O1	chembl_15311	NEGATIVE
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](C2)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12	chembl_13850	POSITIVE
CC1(C)[C@@H]2CC[C@]1(C)[C@H](C2)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12	chembl_14152	POSITIVE
CC1(C)\C(=C/C=C/C=C/C2=[N+](CCCS(O)(=O)=O)c3ccc(cc3C2(C)CCCCCC(=O)NCCOCCOCCOCCOCCNCC(O)COc2ccccc2CC=C)S(O)(=O)=O)N(CCCS(O)(=O)=O)c2ccc(cc12)S(O)(=O)=O	chembl_15072	POSITIVE
CCC(=O)CCc1nc(no1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14539	NEGATIVE
CCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13730	POSITIVE
CCC(CC)CNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12	chembl_13926	POSITIVE
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_15057	POSITIVE
CCC(O)CCc1nc(no1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14438	NEGATIVE
CCC1=C(CC)CC2=C(CC(C2)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)C1	chembl_13952	POSITIVE
CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C	chembl_14669	POSITIVE
CCCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_14565	POSITIVE
CCCCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13530	NEGATIVE
CCCCC(C)(C)CN1CCN(C1=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14249	NEGATIVE
CCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1	chembl_11086	NEGATIVE
CCCCCCC(=O)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_14403	NEGATIVE
CCCCCCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13906	POSITIVE
CCCCCCCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13308	NEGATIVE
CCCCCCCCC(=O)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_13519	POSITIVE
CCCCCCCCC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCC(CNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)CC1	chembl_13770	POSITIVE
CCCCCCCCN(C)C(=O)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_13768	POSITIVE
CCCCCCCCN1C(=O)CN(C1=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13914	POSITIVE
CCCCCCCCN1CC(=O)N(C1=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14505	NEGATIVE
CCCCCCCCN1CCN(C1=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13292	POSITIVE
CCCCCCCCNC(=O)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_13529	POSITIVE
CCCCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCC(CNC[C@H](O)COc2ccc(O)cc2)CC1	chembl_13836	POSITIVE
CCCCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13955	POSITIVE
CCCCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14090	POSITIVE
CCCCCCCCc1cccc(c1)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_13690	NEGATIVE
CCCCCCCCc1cccc(n1)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_13864	POSITIVE
CCCCCCCCc1ccnc(n1)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_14131	POSITIVE
CCCCCCCCc1cnc(o1)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_14277	POSITIVE
CCCCCCCCc1csc(Cc2ccc(cc2)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)n1	chembl_13668	POSITIVE
CCCCCCCCc1csc(Nc2ccc(cc2)S(=O)(=O)Nc2ccccc2)n1	chembl_13811	POSITIVE
CCCCCCCCc1csc(n1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13575	NEGATIVE
CCCCCCCCc1csc(n1)N(C)c1ccc(cc1)S(=O)(=O)Nc1ccccc1	chembl_14376	POSITIVE
CCCCCCCCc1csc(n1)N1CCc2c1cccc2N\C(NC#N)=N\c1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13801	POSITIVE
CCCCCCCCc1csc(n1)N1CCc2cc(N\C(NC#N)=N\c3ccc(CCNC[C@H](O)c4cccnc4)cc3)ccc12	chembl_13323	POSITIVE
CCCCCCCCc1csc(n1)N1CCc2cc(N\C(S)=N\c3ccc(CCNC[C@H](O)c4cccnc4)cc3)ccc12	chembl_13455	POSITIVE
CCCCCCCCc1csc(n1)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14242	NEGATIVE
CCCCCCCCc1csc(n1)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_14586	NEGATIVE
CCCCCCCCc1csc(n1)N1CCc2ccc(N\C(NC#N)=N\c3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc12	chembl_13243	POSITIVE
CCCCCCCCc1nc(no1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13328	NEGATIVE
CCCCCCCCc1nc(no1)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_13438	POSITIVE
CCCCCCCCc1ncc(o1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14080	POSITIVE
CCCCCCCCn1c(=O)[nH]n(-c2ccc(cc2)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1=O	chembl_13858	NEGATIVE
CCCCCCCCn1c(C)cn(-c2ccc(cc2)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1=O	chembl_13748	NEGATIVE
CCCCCCCCn1ccn(-c2ccc(cc2)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1=O	chembl_13173	POSITIVE
CCCCCCCCn1cnn(-c2ccc(cc2)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1=O	chembl_13478	POSITIVE
CCCCCCCCn1ncn(-c2ccc(cc2)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1=O	chembl_13267	NEGATIVE
CCCCCCCCn1nnn(-c2ccc(cc2)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1=O	chembl_13257	POSITIVE
CCCCCCCN1CCN(C1=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13867	POSITIVE
CCCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13775	POSITIVE
CCCCCCCc1nc(no1)-c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13168	NEGATIVE
CCCCCCN(C)C(=O)N(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_14015	POSITIVE
CCCCCCN(C)C(=O)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_13319	NEGATIVE
CCCCCCN(C)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13944	POSITIVE
CCCCCCN1C(=O)CN(C1=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13295	NEGATIVE
CCCCCCN1CCN(C1=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_13804	NEGATIVE
CCCCCCNC(=O)N(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_14027	POSITIVE
CCCCCCNC(=O)N(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14591	NEGATIVE
CCCCCCNC(=O)N1CCc2cc(ccc12)S(=O)(=O)Nc1ccccc1	chembl_14371	NEGATIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1	chembl_13303	POSITIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(N)nc2)cc1	chembl_13627	POSITIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	chembl_13511	POSITIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2cccnc2)cc1	chembl_13633	POSITIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1	chembl_14372	NEGATIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(OCC2NCCc3cc(O)c(O)cc23)cc1	chembl_14163	POSITIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)-c1ccc(CC2NCCc3cc(O)c(O)cc23)cc1	chembl_13252	NEGATIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)-c1ccc(OCC2NCCc3cc(O)c(O)cc23)cc1	chembl_13924	POSITIVE
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)-c1cccc(CC2NCCc3cc(O)c(O)cc23)c1	chembl_13819	NEGATIVE
